   0.0000000000000000        1.0000000000000000        1.0000000000000000     
  0.10000000149011612        1.1164918517197535        1.1000000014901161     
  0.20000000298023224        1.2735625481049431        1.2310000039190054     
  0.30000000447034836        1.4880170962011123        1.4025361077379750     
  0.40000000596046448        1.7893465051464399        1.6292468649141423     
  0.50000000745058060        2.2344810157279142        1.9346914047449231     
  0.60000000894069672        2.9492589876113300        2.3589944949719781     
  0.70000001043081284        4.2773250509999343        2.9754800077832075     
  0.80000001192092896        7.6012955620919218        3.9308281507338410     
  0.90000001341104507        28.625676165610543        5.5559691712025847     
   1.0000000149011612        910957.81272653281        8.7328485630182335     
